Thread, #Threads, Test type, E6AXIS, Test #, Time (s)
0, 5, sync_write_read, 0, 1963, 0.034197924
2, 5, Write, 0, 957, 0.012057958
4, 5, Write, 0, 958, 0.009493875
1, 5, Write, 0, 956, 0.010186281
3, 5, Write, 0, 958, 0.009787069
2, 5, Write, 0, 958, 0.010059519
4, 5, Write, 0, 959, 0.010261152
1, 5, Write, 0, 957, 0.012229348
3, 5, Write, 0, 959, 0.012269647
2, 5, Write, 0, 959, 0.012315323
4, 5, Write, 0, 960, 0.012288295
1, 5, Write, 0, 958, 0.009651228
3, 5, Write, 0, 960, 0.010328269
0, 5, sync_write_read, 0, 1964, 0.03240021
2, 5, Write, 0, 960, 0.010528852
4, 5, Write, 0, 961, 0.010201157
1, 5, Write, 0, 959, 0.010363818
3, 5, Write, 0, 961, 0.013000396
2, 5, Write, 0, 961, 0.012698752
4, 5, Write, 0, 962, 0.013012549
1, 5, Write, 0, 960, 0.012899057
3, 5, Write, 0, 962, 0.010277005
2, 5, Write, 0, 962, 0.010134389
4, 5, Write, 0, 963, 0.010089132
1, 5, Write, 0, 961, 0.010232656
3, 5, Write, 0, 963, 0.012137019
0, 5, sync_write_read, 0, 1965, 0.035385715
2, 5, Write, 0, 963, 0.012161742
4, 5, Write, 0, 964, 0.012247647
1, 5, Write, 0, 962, 0.012208187
3, 5, Write, 0, 964, 0.009567278
2, 5, Write, 0, 964, 0.00984357
4, 5, Write, 0, 965, 0.010388821
1, 5, Write, 0, 963, 0.010282244
3, 5, Write, 0, 965, 0.010404675
2, 5, Write, 0, 965, 0.012681431
4, 5, Write, 0, 966, 0.01258931
1, 5, Write, 0, 964, 0.012354853
3, 5, Write, 0, 966, 0.012383209
0, 5, sync_write_read, 0, 1966, 0.032467187
2, 5, Write, 0, 966, 0.010487577
4, 5, Write, 0, 967, 0.010024249
1, 5, Write, 0, 965, 0.010574599
3, 5, Write, 0, 967, 0.010597227
2, 5, Write, 0, 967, 0.012327405
4, 5, Write, 0, 968, 0.012493837
1, 5, Write, 0, 966, 0.012374968
3, 5, Write, 0, 968, 0.012438802
2, 5, Write, 0, 968, 0.010569082
4, 5, Write, 0, 969, 0.01021324
1, 5, Write, 0, 967, 0.010403977
3, 5, Write, 0, 969, 0.010338326
0, 5, sync_write_read, 0, 1967, 0.033595962
2, 5, Write, 0, 969, 0.012094904
4, 5, Write, 0, 970, 0.01208352
1, 5, Write, 0, 968, 0.012594898
3, 5, Write, 0, 970, 0.012459615
2, 5, Write, 0, 970, 0.009987793
4, 5, Write, 0, 971, 0.011100225
1, 5, Write, 0, 969, 0.01038917
3, 5, Write, 0, 971, 0.010749761
2, 5, Write, 0, 971, 0.013600612
4, 5, Write, 0, 972, 0.012514161
1, 5, Write, 0, 970, 0.012679057
3, 5, Write, 0, 972, 0.012443971
0, 5, sync_write_read, 0, 1968, 0.035668432
2, 5, Write, 0, 972, 0.009601012
4, 5, Write, 0, 973, 0.010326732
1, 5, Write, 0, 971, 0.00994512
3, 5, Write, 0, 973, 0.010090599
2, 5, Write, 0, 973, 0.010168751
4, 5, Write, 0, 974, 0.012069622
1, 5, Write, 0, 972, 0.012088898
3, 5, Write, 0, 974, 0.01213597
2, 5, Write, 0, 974, 0.012343749
4, 5, Write, 0, 975, 0.009612606
1, 5, Write, 0, 973, 0.010300193
3, 5, Write, 0, 975, 0.009904751
0, 5, sync_write_read, 0, 1969, 0.032733701
2, 5, Write, 0, 975, 0.010171824
4, 5, Write, 0, 976, 0.010400065
1, 5, Write, 0, 974, 0.012404161
3, 5, Write, 0, 976, 0.012410447
2, 5, Write, 0, 976, 0.012216358
4, 5, Write, 0, 977, 0.012213424
1, 5, Write, 0, 975, 0.009531519
3, 5, Write, 0, 977, 0.010515583
2, 5, Write, 0, 977, 0.010602465
4, 5, Write, 0, 978, 0.010575088
1, 5, Write, 0, 976, 0.013793514
3, 5, Write, 0, 978, 0.012755812
0, 5, sync_write_read, 0, 1970, 0.035493201
2, 5, Write, 0, 978, 0.012723266
4, 5, Write, 0, 979, 0.013127368
1, 5, Write, 0, 977, 0.009953849
3, 5, Write, 0, 979, 0.010661411
2, 5, Write, 0, 979, 0.010673424
4, 5, Write, 0, 980, 0.010139418
1, 5, Write, 0, 978, 0.010290694
3, 5, Write, 0, 980, 0.012494187
2, 5, Write, 0, 980, 0.012591406
4, 5, Write, 0, 981, 0.012703082
1, 5, Write, 0, 979, 0.012487412
3, 5, Write, 0, 981, 0.009405805
0, 5, sync_write_read, 0, 1971, 0.033252064
2, 5, Write, 0, 981, 0.010052675
4, 5, Write, 0, 982, 0.010157716
1, 5, Write, 0, 980, 0.010392174
3, 5, Write, 0, 982, 0.013338567
2, 5, Write, 0, 982, 0.012410308
4, 5, Write, 0, 983, 0.012331456
1, 5, Write, 0, 981, 0.012269507
3, 5, Write, 0, 983, 0.00976877
2, 5, Write, 0, 983, 0.010260244
4, 5, Write, 0, 984, 0.010428631
1, 5, Write, 0, 982, 0.010363189
3, 5, Write, 0, 984, 0.01028804
2, 5, Write, 0, 984, 0.011891386
4, 5, Write, 0, 985, 0.01196423
1, 5, Write, 0, 983, 0.012003132
3, 5, Write, 0, 985, 0.011985393
0, 5, sync_write_read, 0, 1972, 0.044557901
2, 5, Write, 0, 985, 0.010365773
4, 5, Write, 0, 986, 0.009908663
1, 5, Write, 0, 984, 0.010364866
3, 5, Write, 0, 986, 0.010226371
2, 5, Write, 0, 986, 0.012615431
4, 5, Write, 0, 987, 0.012403603
1, 5, Write, 0, 985, 0.012615501
3, 5, Write, 0, 987, 0.012746034
2, 5, Write, 0, 987, 0.009494364
4, 5, Write, 0, 988, 0.011113773
1, 5, Write, 0, 986, 0.010731742
3, 5, Write, 0, 988, 0.010694935
0, 5, sync_write_read, 0, 1973, 0.033882102
2, 5, Write, 0, 988, 0.013653342
4, 5, Write, 0, 989, 0.012226834
1, 5, Write, 0, 987, 0.012313717
3, 5, Write, 0, 989, 0.012251139
2, 5, Write, 0, 989, 0.009655348
4, 5, Write, 0, 990, 0.010343494
1, 5, Write, 0, 988, 0.009910897
3, 5, Write, 0, 990, 0.010319468
2, 5, Write, 0, 990, 0.010279449
4, 5, Write, 0, 991, 0.012221037
1, 5, Write, 0, 989, 0.012243736
3, 5, Write, 0, 991, 0.012455425
0, 5, sync_write_read, 0, 1974, 0.034774324
2, 5, Write, 0, 991, 0.012297862
4, 5, Write, 0, 992, 0.009643475
1, 5, Write, 0, 990, 0.011108815
3, 5, Write, 0, 992, 0.010713513
2, 5, Write, 0, 992, 0.01092178
4, 5, Write, 0, 993, 0.013644124
1, 5, Write, 0, 991, 0.012140859
3, 5, Write, 0, 993, 0.012144073
2, 5, Write, 0, 993, 0.012160416
4, 5, Write, 0, 994, 0.009426269
1, 5, Write, 0, 992, 0.010253539
3, 5, Write, 0, 994, 0.009850066
0, 5, sync_write_read, 0, 1975, 0.033399708
2, 5, Write, 0, 994, 0.010127056
4, 5, Write, 0, 995, 0.010308853
1, 5, Write, 0, 993, 0.012106987
3, 5, Write, 0, 995, 0.012121584
2, 5, Write, 0, 995, 0.012188072
4, 5, Write, 0, 996, 0.012128497
1, 5, Write, 0, 994, 0.009545557
3, 5, Write, 0, 996, 0.010257031
2, 5, Write, 0, 996, 0.010767501
4, 5, Write, 0, 997, 0.010425557
1, 5, Write, 0, 995, 0.010646745
3, 5, Write, 0, 997, 0.012883971
0, 5, sync_write_read, 0, 1976, 0.035130724
2, 5, Write, 0, 997, 0.012299679
4, 5, Write, 0, 998, 0.012631984
1, 5, Write, 0, 996, 0.012413939
3, 5, Write, 0, 998, 0.009294268
2, 5, Write, 0, 998, 0.009876815
4, 5, Write, 0, 999, 0.009998618
1, 5, Write, 0, 997, 0.010191868
3, 5, Write, 0, 999, 0.013107323
2, 5, Write, 0, 999, 0.012366726
4, 5, Write, 0, 1000, 0.012275374
1, 5, Write, 0, 998, 0.012399691
3, 5, Write, 0, 1000, 0.009728123
0, 5, sync_write_read, 0, 1977, 0.03274732
2, 5, Write, 0, 1000, 0.010159672
4, 5, Write, 0, 1001, 0.0103451
1, 5, Write, 0, 999, 0.010430376
3, 5, Write, 0, 1001, 0.010492117
2, 5, Write, 0, 1001, 0.012236612
4, 5, Write, 0, 1002, 0.012506898
1, 5, Write, 0, 1000, 0.012192542
3, 5, Write, 0, 1002, 0.011765183
2, 5, Write, 0, 1002, 0.010405583
4, 5, Write, 0, 1003, 0.009810186
1, 5, Write, 0, 1001, 0.010337208
3, 5, Write, 0, 1003, 0.01023943
0, 5, sync_write_read, 0, 1978, 0.032399232
2, 5, Write, 0, 1003, 0.012632612
4, 5, Write, 0, 1004, 0.012351151
1, 5, Write, 0, 1002, 0.012614034
3, 5, Write, 0, 1004, 0.012714327
2, 5, Write, 0, 1004, 0.009477113
4, 5, Write, 0, 1005, 0.01067119
1, 5, Write, 0, 1003, 0.010310459
3, 5, Write, 0, 1005, 0.010370872
2, 5, Write, 0, 1005, 0.013912733
4, 5, Write, 0, 1006, 0.012928529
1, 5, Write, 0, 1004, 0.013065698
3, 5, Write, 0, 1006, 0.012875939
0, 5, sync_write_read, 0, 1979, 0.036058077
2, 5, Write, 0, 1006, 0.009687684
4, 5, Write, 0, 1007, 0.010584167
1, 5, Write, 0, 1005, 0.009915297
3, 5, Write, 0, 1007, 0.010691933
2, 5, Write, 0, 1007, 0.013264466
4, 5, Write, 0, 1008, 0.012477006
1, 5, Write, 0, 1006, 0.013014365
3, 5, Write, 0, 1008, 0.012340326
2, 5, Write, 0, 1008, 0.009715132
4, 5, Write, 0, 1009, 0.010301729
1, 5, Write, 0, 1007, 0.00988799
3, 5, Write, 0, 1009, 0.01002418
0, 5, sync_write_read, 0, 1980, 0.033132286
2, 5, Write, 0, 1009, 0.010235449
4, 5, Write, 0, 1010, 0.012306873
1, 5, Write, 0, 1008, 0.012355412
3, 5, Write, 0, 1010, 0.012445298
2, 5, Write, 0, 1010, 0.012352129
4, 5, Write, 0, 1011, 0.009494434
1, 5, Write, 0, 1009, 0.01024844
3, 5, Write, 0, 1011, 0.00985705
2, 5, Write, 0, 1011, 0.010206465
4, 5, Write, 0, 1012, 0.010343354
1, 5, Write, 0, 1010, 0.012270904
3, 5, Write, 0, 1012, 0.012208885
0, 5, sync_write_read, 0, 1981, 0.034895638
2, 5, Write, 0, 1012, 0.012156573
4, 5, Write, 0, 1013, 0.012185977
1, 5, Write, 0, 1011, 0.009486263
3, 5, Write, 0, 1013, 0.010203463
2, 5, Write, 0, 1013, 0.010758421
4, 5, Write, 0, 1014, 0.010723849
1, 5, Write, 0, 1012, 0.010575437
3, 5, Write, 0, 1014, 0.013148739
2, 5, Write, 0, 1014, 0.012596714
4, 5, Write, 0, 1015, 0.012632333
1, 5, Write, 0, 1013, 0.012883342
3, 5, Write, 0, 1015, 0.010381209
0, 5, sync_write_read, 0, 1982, 0.033338457
2, 5, Write, 0, 1015, 0.010289507
4, 5, Write, 0, 1016, 0.010158345
1, 5, Write, 0, 1014, 0.010328548
3, 5, Write, 0, 1016, 0.012021221
2, 5, Write, 0, 1016, 0.011948377
4, 5, Write, 0, 1017, 0.011984625
1, 5, Write, 0, 1015, 0.011901024
3, 5, Write, 0, 1017, 0.009364599
2, 5, Write, 0, 1017, 0.009730637
4, 5, Write, 0, 1018, 0.010145424
1, 5, Write, 0, 1016, 0.010125659
3, 5, Write, 0, 1018, 0.010285456
2, 5, Write, 0, 1018, 0.012280053
4, 5, Write, 0, 1019, 0.012288295
1, 5, Write, 0, 1017, 0.012221526
3, 5, Write, 0, 1019, 0.012276841
0, 5, sync_write_read, 0, 1983, 0.04407858
2, 5, Write, 0, 1019, 0.010364098
4, 5, Write, 0, 1020, 0.009866478
1, 5, Write, 0, 1018, 0.010600859
3, 5, Write, 0, 1020, 0.010244319
2, 5, Write, 0, 1020, 0.012751272
4, 5, Write, 0, 1021, 0.012937259
1, 5, Write, 0, 1019, 0.012499704
3, 5, Write, 0, 1021, 0.012874193
2, 5, Write, 0, 1021, 0.010446161
4, 5, Write, 0, 1022, 0.010186351
1, 5, Write, 0, 1020, 0.010241456
3, 5, Write, 0, 1022, 0.010242155
0, 5, sync_write_read, 0, 1984, 0.033618032
2, 5, Write, 0, 1022, 0.012308269
4, 5, Write, 0, 1023, 0.01232517
1, 5, Write, 0, 1021, 0.013161101
3, 5, Write, 0, 1023, 0.012751133
2, 5, Write, 0, 1023, 0.010034027
4, 5, Write, 0, 1024, 0.010951113
1, 5, Write, 0, 1022, 0.009661913
3, 5, Write, 0, 1024, 0.010533183
2, 5, Write, 0, 1024, 0.01337733
4, 5, Write, 0, 1025, 0.012454726
1, 5, Write, 0, 1023, 0.012959888
3, 5, Write, 0, 1025, 0.012404021
0, 5, sync_write_read, 0, 1985, 0.03578381
2, 5, Write, 0, 1025, 0.009674694
4, 5, Write, 0, 1026, 0.010379043
1, 5, Write, 0, 1024, 0.010029836
3, 5, Write, 0, 1026, 0.010330852
2, 5, Write, 0, 1026, 0.010508809
4, 5, Write, 0, 1027, 0.012239824
1, 5, Write, 0, 1025, 0.011828111
3, 5, Write, 0, 1027, 0.012153292
2, 5, Write, 0, 1027, 0.012114948
4, 5, Write, 0, 1028, 0.009576567
1, 5, Write, 0, 1026, 0.010274142
3, 5, Write, 0, 1028, 0.009852929
0, 5, sync_write_read, 0, 1986, 0.032698711
2, 5, Write, 0, 1028, 0.010089482
4, 5, Write, 0, 1029, 0.010286853
1, 5, Write, 0, 1027, 0.012287527
3, 5, Write, 0, 1029, 0.012382092
2, 5, Write, 0, 1029, 0.012288573
4, 5, Write, 0, 1030, 0.012309177
1, 5, Write, 0, 1028, 0.009659608
3, 5, Write, 0, 1030, 0.010483596
2, 5, Write, 0, 1030, 0.010563914
4, 5, Write, 0, 1031, 0.010148288
1, 5, Write, 0, 1029, 0.01034936
3, 5, Write, 0, 1031, 0.012338091
0, 5, sync_write_read, 0, 1987, 0.035043702
2, 5, Write, 0, 1031, 0.01228138
4, 5, Write, 0, 1032, 0.013066606
1, 5, Write, 0, 1030, 0.012842206
3, 5, Write, 0, 1032, 0.01065799
2, 5, Write, 0, 1032, 0.010445812
4, 5, Write, 0, 1033, 0.010154644
1, 5, Write, 0, 1031, 0.01032317
3, 5, Write, 0, 1033, 0.012152523
2, 5, Write, 0, 1033, 0.012317558
4, 5, Write, 0, 1034, 0.012136949
1, 5, Write, 0, 1032, 0.012153501
3, 5, Write, 0, 1034, 0.009547234
0, 5, sync_write_read, 0, 1988, 0.032944203
2, 5, Write, 0, 1034, 0.009902726
4, 5, Write, 0, 1035, 0.010303056
1, 5, Write, 0, 1033, 0.010224065
3, 5, Write, 0, 1035, 0.010374993
2, 5, Write, 0, 1035, 0.012193729
4, 5, Write, 0, 1036, 0.012152034
1, 5, Write, 0, 1034, 0.012106288
3, 5, Write, 0, 1036, 0.012154619
2, 5, Write, 0, 1036, 0.01064905
4, 5, Write, 0, 1037, 0.009951684
1, 5, Write, 0, 1035, 0.01064032
3, 5, Write, 0, 1037, 0.01019578
2, 5, Write, 0, 1037, 0.012283126
4, 5, Write, 0, 1038, 0.012738352
1, 5, Write, 0, 1036, 0.01238279
3, 5, Write, 0, 1038, 0.012769431
0, 5, sync_write_read, 0, 1989, 0.04494105
2, 5, Write, 0, 1038, 0.010381418
4, 5, Write, 0, 1039, 0.010148427
1, 5, Write, 0, 1037, 0.010431215
3, 5, Write, 0, 1039, 0.010365284
2, 5, Write, 0, 1039, 0.01239606
4, 5, Write, 0, 1040, 0.012437685
1, 5, Write, 0, 1038, 0.012378739
3, 5, Write, 0, 1040, 0.01232971
2, 5, Write, 0, 1040, 0.009761926
4, 5, Write, 0, 1041, 0.01100091
1, 5, Write, 0, 1039, 0.010287062
3, 5, Write, 0, 1041, 0.010915285
0, 5, sync_write_read, 0, 1990, 0.033884686
2, 5, Write, 0, 1041, 0.013706212
4, 5, Write, 0, 1042, 0.012367565
1, 5, Write, 0, 1040, 0.012912605
3, 5, Write, 0, 1042, 0.012442643
2, 5, Write, 0, 1042, 0.009959717
4, 5, Write, 0, 1043, 0.010622929
1, 5, Write, 0, 1041, 0.01026206
3, 5, Write, 0, 1043, 0.010357951
2, 5, Write, 0, 1043, 0.009871298
4, 5, Write, 0, 1044, 0.012354644
1, 5, Write, 0, 1042, 0.012334879
3, 5, Write, 0, 1044, 0.012514999
0, 5, sync_write_read, 0, 1991, 0.035227385
2, 5, Write, 0, 1044, 0.012395012
4, 5, Write, 0, 1045, 0.00960625
1, 5, Write, 0, 1043, 0.010338116
3, 5, Write, 0, 1045, 0.009980599
2, 5, Write, 0, 1045, 0.010128034
4, 5, Write, 0, 1046, 0.010304034
1, 5, Write, 0, 1044, 0.012596783
3, 5, Write, 0, 1046, 0.012596365
2, 5, Write, 0, 1046, 0.012609216
4, 5, Write, 0, 1047, 0.012431609
1, 5, Write, 0, 1045, 0.009343716
3, 5, Write, 0, 1047, 0.010069716
0, 5, sync_write_read, 0, 1992, 0.032953562
2, 5, Write, 0, 1047, 0.010231399
4, 5, Write, 0, 1048, 0.010425906
1, 5, Write, 0, 1046, 0.013358053
3, 5, Write, 0, 1048, 0.012367564
2, 5, Write, 0, 1048, 0.012742123
4, 5, Write, 0, 1049, 0.012698192
1, 5, Write, 0, 1047, 0.009944071
3, 5, Write, 0, 1049, 0.010678034
2, 5, Write, 0, 1049, 0.010873031
4, 5, Write, 0, 1050, 0.010929463
1, 5, Write, 0, 1048, 0.013584269
3, 5, Write, 0, 1050, 0.012879362
0, 5, sync_write_read, 0, 1993, 0.036111156
2, 5, Write, 0, 1050, 0.012301635
4, 5, Write, 0, 1051, 0.012233399
1, 5, Write, 0, 1049, 0.009564973
3, 5, Write, 0, 1051, 0.010387285
2, 5, Write, 0, 1051, 0.01010359
4, 5, Write, 0, 1052, 0.010124542
1, 5, Write, 0, 1050, 0.010335951
3, 5, Write, 0, 1052, 0.012281939
2, 5, Write, 0, 1052, 0.01241785
4, 5, Write, 0, 1053, 0.012391869
1, 5, Write, 0, 1051, 0.012550548
3, 5, Write, 0, 1053, 0.009732802
0, 5, sync_write_read, 0, 1994, 0.03280515
2, 5, Write, 0, 1053, 0.010013215
4, 5, Write, 0, 1054, 0.010337558
1, 5, Write, 0, 1052, 0.010244948
3, 5, Write, 0, 1054, 0.010420459
2, 5, Write, 0, 1054, 0.012431749
4, 5, Write, 0, 1055, 0.012653913
1, 5, Write, 0, 1053, 0.01262046
3, 5, Write, 0, 1055, 0.012501101
2, 5, Write, 0, 1055, 0.010720846
4, 5, Write, 0, 1056, 0.010401323
1, 5, Write, 0, 1054, 0.010423253
3, 5, Write, 0, 1056, 0.010553088
2, 5, Write, 0, 1056, 0.012474421
4, 5, Write, 0, 1057, 0.012481755
1, 5, Write, 0, 1055, 0.012381114
3, 5, Write, 0, 1057, 0.012342351
0, 5, sync_write_read, 0, 1995, 0.045366803
2, 5, Write, 0, 1057, 0.010439317
4, 5, Write, 0, 1058, 0.010030186
1, 5, Write, 0, 1056, 0.010492885
3, 5, Write, 0, 1058, 0.010398738
2, 5, Write, 0, 1058, 0.012988104
4, 5, Write, 0, 1059, 0.013348764
1, 5, Write, 0, 1057, 0.01302945
3, 5, Write, 0, 1059, 0.013168295
2, 5, Write, 0, 1059, 0.010500149
4, 5, Write, 0, 1060, 0.010091507
1, 5, Write, 0, 1058, 0.010270231
3, 5, Write, 0, 1060, 0.010204301
0, 5, sync_write_read, 0, 1996, 0.03386995
2, 5, Write, 0, 1060, 0.012159228
4, 5, Write, 0, 1061, 0.012208606
1, 5, Write, 0, 1059, 0.012240873
3, 5, Write, 0, 1061, 0.012176409
2, 5, Write, 0, 1061, 0.009533196
4, 5, Write, 0, 1062, 0.010214986
1, 5, Write, 0, 1060, 0.009801037
3, 5, Write, 0, 1062, 0.010122517
2, 5, Write, 0, 1062, 0.010295652
4, 5, Write, 0, 1063, 0.012396339
1, 5, Write, 0, 1061, 0.012443552
3, 5, Write, 0, 1063, 0.012714746
0, 5, sync_write_read, 0, 1997, 0.034796464
2, 5, Write, 0, 1063, 0.012799323
4, 5, Write, 0, 1064, 0.009775335
1, 5, Write, 0, 1062, 0.010644859
3, 5, Write, 0, 1064, 0.010132783
2, 5, Write, 0, 1064, 0.010293278
4, 5, Write, 0, 1065, 0.013119406
1, 5, Write, 0, 1063, 0.01225086
3, 5, Write, 0, 1065, 0.012291786
2, 5, Write, 0, 1065, 0.012264549
4, 5, Write, 0, 1066, 0.009598427
1, 5, Write, 0, 1064, 0.010329037
3, 5, Write, 0, 1066, 0.010067831
0, 5, sync_write_read, 0, 1998, 0.033087378
2, 5, Write, 0, 1066, 0.010183557
4, 5, Write, 0, 1067, 0.010329805
1, 5, Write, 0, 1065, 0.012724942
3, 5, Write, 0, 1067, 0.012706224
2, 5, Write, 0, 1067, 0.012566263
4, 5, Write, 0, 1068, 0.012537069
1, 5, Write, 0, 1066, 0.009445545
3, 5, Write, 0, 1068, 0.010167634
2, 5, Write, 0, 1068, 0.01023496
4, 5, Write, 0, 1069, 0.010099049
1, 5, Write, 0, 1067, 0.010291672
3, 5, Write, 0, 1069, 0.012394383
0, 5, sync_write_read, 0, 1999, 0.034813435
2, 5, Write, 0, 1069, 0.012489158
4, 5, Write, 0, 1070, 0.012787031
1, 5, Write, 0, 1068, 0.01257646
3, 5, Write, 0, 1070, 0.009585577
2, 5, Write, 0, 1070, 0.010224275
4, 5, Write, 0, 1071, 0.010231329
1, 5, Write, 0, 1069, 0.010390148
3, 5, Write, 0, 1071, 0.013223609
2, 5, Write, 0, 1071, 0.012543704
4, 5, Write, 0, 1072, 0.012331806
1, 5, Write, 0, 1070, 0.012303869
3, 5, Write, 0, 1072, 0.009589487
0, 5, sync_write_read, 0, 2000, 0.033415073
2, 5, Write, 0, 1072, 0.009822339
4, 5, Write, 0, 1073, 0.010051488
1, 5, Write, 0, 1071, 0.010130967
3, 5, Write, 0, 1073, 0.010318701
2, 5, Write, 0, 1073, 0.012230675
4, 5, Write, 0, 1074, 0.012415684
1, 5, Write, 0, 1072, 0.012271603
3, 5, Write, 0, 1074, 0.012328173
2, 5, Write, 0, 1074, 0.010543939
4, 5, Write, 0, 1075, 0.009988491
1, 5, Write, 0, 1073, 0.010463341
3, 5, Write, 0, 1075, 0.010286364
0, 5, sync_write_read, 0, 2001, 0.03243506
2, 5, Write, 0, 1075, 0.012562562
4, 5, Write, 0, 1076, 0.012904435
1, 5, Write, 0, 1074, 0.013112701
3, 5, Write, 0, 1076, 0.013211597
2, 5, Write, 0, 1076, 0.010742568
4, 5, Write, 0, 1077, 0.010405792
1, 5, Write, 0, 1075, 0.010082917
3, 5, Write, 0, 1077, 0.01008103
2, 5, Write, 0, 1077, 0.01221957
4, 5, Write, 0, 1078, 0.012272231
1, 5, Write, 0, 1076, 0.012303031
3, 5, Write, 0, 1078, 0.012205882
0, 5, sync_write_read, 0, 2002, 0.035581899
2, 5, Write, 0, 1078, 0.009619659
4, 5, Write, 0, 1079, 0.010340211
1, 5, Write, 0, 1077, 0.009937297
3, 5, Write, 0, 1079, 0.010386377
2, 5, Write, 0, 1079, 0.010316675
4, 5, Write, 0, 1080, 0.012178504
1, 5, Write, 0, 1078, 0.012210561
3, 5, Write, 0, 1080, 0.012411285
2, 5, Write, 0, 1080, 0.013014714
4, 5, Write, 0, 1081, 0.011063767
1, 5, Write, 0, 1079, 0.011010758
3, 5, Write, 0, 1081, 0.010628097
0, 5, sync_write_read, 0, 2003, 0.033525423
2, 5, Write, 0, 1081, 0.010280078
4, 5, Write, 0, 1082, 0.012270206
1, 5, Write, 0, 1080, 0.012316371
3, 5, Write, 0, 1082, 0.012459965
2, 5, Write, 0, 1082, 0.01221992
4, 5, Write, 0, 1083, 0.009448688
1, 5, Write, 0, 1081, 0.010211215
3, 5, Write, 0, 1083, 0.009677208
2, 5, Write, 0, 1083, 0.010041012
4, 5, Write, 0, 1084, 0.01020437
1, 5, Write, 0, 1082, 0.012493209
3, 5, Write, 0, 1084, 0.012529386
0, 5, sync_write_read, 0, 2004, 0.03527774
2, 5, Write, 0, 1084, 0.012609075
4, 5, Write, 0, 1085, 0.013239602
1, 5, Write, 0, 1083, 0.010056097
3, 5, Write, 0, 1085, 0.010917799
2, 5, Write, 0, 1085, 0.010915424
4, 5, Write, 0, 1086, 0.010367031
1, 5, Write, 0, 1084, 0.013259158
3, 5, Write, 0, 1086, 0.0123559
2, 5, Write, 0, 1086, 0.012407094
4, 5, Write, 0, 1087, 0.012307711
1, 5, Write, 0, 1085, 0.009576288
3, 5, Write, 0, 1087, 0.010288669
0, 5, sync_write_read, 0, 2005, 0.032892451
2, 5, Write, 0, 1087, 0.010053722
4, 5, Write, 0, 1088, 0.010044783
1, 5, Write, 0, 1086, 0.010216174
3, 5, Write, 0, 1088, 0.012089177
2, 5, Write, 0, 1088, 0.012260149
4, 5, Write, 0, 1089, 0.012174104
1, 5, Write, 0, 1087, 0.012209164
3, 5, Write, 0, 1089, 0.009639005
2, 5, Write, 0, 1089, 0.009999456
4, 5, Write, 0, 1090, 0.010436383
1, 5, Write, 0, 1088, 0.010263595
3, 5, Write, 0, 1090, 0.01042891
0, 5, sync_write_read, 0, 2006, 0.035129118
2, 5, Write, 0, 1090, 0.012235075
4, 5, Write, 0, 1091, 0.01252757
1, 5, Write, 0, 1089, 0.012775927
3, 5, Write, 0, 1091, 0.012556765
2, 5, Write, 0, 1091, 0.010555043
4, 5, Write, 0, 1092, 0.010054351
1, 5, Write, 0, 1090, 0.010161907
3, 5, Write, 0, 1092, 0.010387843
2, 5, Write, 0, 1092, 0.012504035
4, 5, Write, 0, 1093, 0.012615431
1, 5, Write, 0, 1091, 0.012481336
3, 5, Write, 0, 1093, 0.012486923
0, 5, sync_write_read, 0, 2007, 0.032619372
2, 5, Write, 0, 1093, 0.010439805
4, 5, Write, 0, 1094, 0.010425628
1, 5, Write, 0, 1092, 0.01095684
3, 5, Write, 0, 1094, 0.01054813
2, 5, Write, 0, 1094, 0.013009685
4, 5, Write, 0, 1095, 0.012900104
1, 5, Write, 0, 1093, 0.012525965
3, 5, Write, 0, 1095, 0.012931463
2, 5, Write, 0, 1095, 0.010572155
4, 5, Write, 0, 1096, 0.010216872
1, 5, Write, 0, 1094, 0.010212751
3, 5, Write, 0, 1096, 0.010196198
0, 5, sync_write_read, 0, 2008, 0.033950127
2, 5, Write, 0, 1096, 0.012217196
4, 5, Write, 0, 1097, 0.01221126
1, 5, Write, 0, 1095, 0.012354574
3, 5, Write, 0, 1097, 0.01219771
2, 5, Write, 0, 1097, 0.009421799
4, 5, Write, 0, 1098, 0.010254516
1, 5, Write, 0, 1096, 0.009802923
3, 5, Write, 0, 1098, 0.010174269
2, 5, Write, 0, 1098, 0.010322612
4, 5, Write, 0, 1099, 0.011989723
1, 5, Write, 0, 1097, 0.011984764
3, 5, Write, 0, 1099, 0.011910453
0, 5, sync_write_read, 0, 2009, 0.034249467
2, 5, Write, 0, 1099, 0.011885031
4, 5, Write, 0, 1100, 0.009446662
1, 5, Write, 0, 1098, 0.010286853
3, 5, Write, 0, 1100, 0.009883589
2, 5, Write, 0, 1100, 0.010147938
4, 5, Write, 0, 1101, 0.010360605
1, 5, Write, 0, 1099, 0.012336555
3, 5, Write, 0, 1101, 0.012298282
2, 5, Write, 0, 1101, 0.012399761
4, 5, Write, 0, 1102, 0.012305964
1, 5, Write, 0, 1100, 0.009538503
3, 5, Write, 0, 1102, 0.010247882
0, 5, sync_write_read, 0, 2010, 0.032447562
2, 5, Write, 0, 1102, 0.010834967
4, 5, Write, 0, 1103, 0.010849564
1, 5, Write, 0, 1101, 0.013543691
3, 5, Write, 0, 1103, 0.01284032
2, 5, Write, 0, 1103, 0.012269996
4, 5, Write, 0, 1104, 0.0122151
